#From,To,Type (1: Power Flow ; 2:Power Injection; 3: Voltage Angle)
5281,5281,2
5283,5283,2
5284,5284,2
5285,5285,2
5288,5288,2
5291,5291,2
5292,5292,2
5294,5294,2
5303,5303,2
5304,5304,2
5305,5305,2
5307,5307,2
5314,5314,2
5315,5315,2
5317,5317,2
5320,5320,2
5323,5323,2
5325,5325,2
5329,5329,2
5330,5330,2
5331,5331,2
5333,5333,2
5334,5334,2
5335,5335,2
5338,5338,2
5340,5340,2
5345,5345,2
5347,5347,2
5351,5351,2
5352,5352,2
5353,5353,2
5357,5357,2
5358,5358,2
5360,5360,2
5366,5366,2
5369,5369,2
5372,5372,2
5373,5373,2
5375,5375,2
5384,5384,2
5385,5385,2
5386,5386,2
5387,5387,2
5392,5392,2
5394,5394,2
5396,5396,2
5398,5398,2
5399,5399,2
5400,5400,2
5404,5404,2
5407,5407,2
5408,5408,2
5409,5409,2
5411,5411,2
5416,5416,2
5419,5419,2
5423,5423,2
5424,5424,2
5425,5425,2
5426,5426,2
5427,5427,2
5434,5434,2
5439,5439,2
5441,5441,2
5443,5443,2
5444,5444,2
5445,5445,2
5447,5447,2
5448,5448,2
5450,5450,2
5451,5451,2
5452,5452,2
5453,5453,2
5457,5457,2
5458,5458,2
5461,5461,2
5463,5463,2
5465,5465,2
5466,5466,2
5468,5468,2
5471,5471,2
5474,5474,2
5478,5478,2
5481,5481,2
5485,5485,2
5487,5487,2
5488,5488,2
5489,5489,2
5495,5495,2
5496,5496,2
5498,5498,2
5500,5500,2
5504,5504,2
5505,5505,2
5508,5508,2
5509,5509,2
5510,5510,2
5512,5512,2
5513,5513,2
5514,5514,2
5516,5516,2
5517,5517,2
5520,5520,2
5522,5522,2
5525,5525,2
5526,5526,2
5527,5527,2
5529,5529,2
5533,5533,2
5537,5537,2
5538,5538,2
5539,5539,2
5540,5540,2
5543,5543,2
5544,5544,2
5546,5546,2
5552,5552,2
5553,5553,2
5555,5555,2
5560,5560,2
5561,5561,2
5563,5563,2
5567,5567,2
5570,5570,2
5573,5573,2
5574,5574,2
5576,5576,2
5578,5578,2
5582,5582,2
5583,5583,2
5584,5584,2
5587,5587,2
5589,5589,2
5591,5591,2
5592,5592,2
5596,5596,2
5597,5597,2
5598,5598,2
5599,5599,2
5600,5600,2
5601,5601,2
5602,5602,2
5605,5605,2
5607,5607,2
5608,5608,2
5610,5610,2
5613,5613,2
5615,5615,2
5616,5616,2
5620,5620,2
5621,5621,2
5622,5622,2
5623,5623,2
5624,5624,2
5631,5631,2
5632,5632,2
5634,5634,2
5636,5636,2
5637,5637,2
5639,5639,2
5640,5640,2
5641,5641,2
5644,5644,2
5645,5645,2
5646,5646,2
5649,5649,2
5650,5650,2
5652,5652,2
5653,5653,2
5654,5654,2
5659,5659,2
5660,5660,2
5665,5665,2
5667,5667,2
5668,5668,2
5671,5671,2
5672,5672,2
5674,5674,2
5676,5676,2
5677,5677,2
5678,5678,2
5681,5681,2
5683,5683,2
5686,5686,2
5687,5687,2
5688,5688,2
5690,5690,2
5692,5692,2
5693,5693,2
5694,5694,2
5696,5696,2
5697,5697,2
5698,5698,2
5699,5699,2
5700,5700,2
5702,5702,2
5704,5704,2
5705,5705,2
5706,5706,2
5709,5709,2
5710,5710,2
5711,5711,2
5715,5715,2
5716,5716,2
5718,5718,2
5723,5723,2
5724,5724,2
5725,5725,2
5726,5726,2
5727,5727,2
5728,5728,2
5732,5732,2
5734,5734,2
5735,5735,2
5736,5736,2
5737,5737,2
5738,5738,2
5740,5740,2
5743,5743,2
5746,5746,2
5748,5748,2
5749,5749,2
5750,5750,2
5752,5752,2
5753,5753,2
5754,5754,2
5755,5755,2
5756,5756,2
5759,5759,2
5760,5760,2
5765,5765,2
5766,5766,2
5769,5769,2
5770,5770,2
5773,5773,2
5774,5774,2
5778,5778,2
5784,5784,2
5785,5785,2
5791,5791,2
5793,5793,2
5794,5794,2
5795,5795,2
5796,5796,2
5798,5798,2
5803,5803,2
5809,5809,2
5811,5811,2
5812,5812,2
5813,5813,2
5815,5815,2
5816,5816,2
5817,5817,2
5820,5820,2
5825,5825,2
5828,5828,2
5830,5830,2
5832,5832,2
5833,5833,2
5834,5834,2
5836,5836,2
5840,5840,2
5841,5841,2
5844,5844,2
5845,5845,2
5846,5846,2
5847,5847,2
5849,5849,2
5854,5854,2
5857,5857,2
5858,5858,2
5859,5859,2
5860,5860,2
5861,5861,2
5862,5862,2
5865,5865,2
5867,5867,2
5868,5868,2
5869,5869,2
5870,5870,2
5873,5873,2
5875,5875,2
5878,5878,2
5881,5881,2
5882,5882,2
5889,5889,2
5890,5890,2
5898,5898,2
5901,5901,2
5902,5902,2
5904,5904,2
5906,5906,2
5907,5907,2
5908,5908,2
5911,5911,2
5913,5913,2
5914,5914,2
5915,5915,2
5916,5916,2
5917,5917,2
5920,5920,2
5922,5922,2
5923,5923,2
5924,5924,2
5925,5925,2
5926,5926,2
5927,5927,2
5928,5928,2
5929,5929,2
5932,5932,2
5934,5934,2
5935,5935,2
5938,5938,2
5939,5939,2
5941,5941,2
5942,5942,2
5944,5944,2
5946,5946,2
5948,5948,2
5949,5949,2
5950,5950,2
5953,5953,2
5955,5955,2
5956,5956,2
5960,5960,2
5963,5963,2
5964,5964,2
5965,5965,2
5966,5966,2
5968,5968,2
5970,5970,2
5972,5972,2
5973,5973,2
5974,5974,2
5975,5975,2
5977,5977,2
5978,5978,2
5980,5980,2
5982,5982,2
5984,5984,2
5985,5985,2
5986,5986,2
5989,5989,2
5990,5990,2
5998,5998,2
5999,5999,2
6000,6000,2
6002,6002,2
6004,6004,2
6008,6008,2
6009,6009,2
6011,6011,2
6012,6012,2
6020,6020,2
6024,6024,2
6025,6025,2
6027,6027,2
6029,6029,2
6030,6030,2
6031,6031,2
6032,6032,2
6038,6038,2
6041,6041,2
6043,6043,2
6044,6044,2
6048,6048,2
6049,6049,2
6051,6051,2
6052,6052,2
6053,6053,2
6058,6058,2
6060,6060,2
6064,6064,2
6065,6065,2
6074,6074,2
6078,6078,2
6079,6079,2
6081,6081,2
6083,6083,2
6086,6086,2
6087,6087,2
6090,6090,2
6093,6093,2
6095,6095,2
6096,6096,2
6098,6098,2
6099,6099,2
6100,6100,2
6105,6105,2
6107,6107,2
6112,6112,2
6113,6113,2
6114,6114,2
6115,6115,2
6116,6116,2
6118,6118,2
6120,6120,2
6121,6121,2
6122,6122,2
6123,6123,2
6125,6125,2
6128,6128,2
6129,6129,2
6134,6134,2
6136,6136,2
6143,6143,2
6145,6145,2
6148,6148,2
6151,6151,2
6154,6154,2
6155,6155,2
6156,6156,2
6157,6157,2
6159,6159,2
6161,6161,2
6170,6170,2
6171,6171,2
6172,6172,2
6174,6174,2
6180,6180,2
6186,6186,2
6188,6188,2
6191,6191,2
6192,6192,2
6193,6193,2
6195,6195,2
6196,6196,2
6197,6197,2
6206,6206,2
6207,6207,2
6209,6209,2
6212,6212,2
6213,6213,2
6214,6214,2
6215,6215,2
6216,6216,2
6222,6222,2
6224,6224,2
6227,6227,2
6234,6234,2
6236,6236,2
6238,6238,2
6239,6239,2
6241,6241,2
6243,6243,2
6248,6248,2
6249,6249,2
6251,6251,2
6258,6258,2
6259,6259,2
6266,6266,2
6268,6268,2
6269,6269,2
6270,6270,2
6271,6271,2
6272,6272,2
6273,6273,2
6277,6277,2
6280,6280,2
6283,6283,2
6287,6287,2
6292,6292,2
6295,6295,2
6299,6299,2
6305,6305,2
6308,6308,2
6312,6312,2
6313,6313,2
6314,6314,2
6315,6315,2
6316,6316,2
6321,6321,2
6324,6324,2
6326,6326,2
6329,6329,2
6331,6331,2
6332,6332,2
6333,6333,2
6337,6337,2
6338,6338,2
6339,6339,2
6340,6340,2
6341,6341,2
6343,6343,2
6344,6344,2
6347,6347,2
6350,6350,2
6352,6352,2
6354,6354,2
6355,6355,2
6356,6356,2
6359,6359,2
6361,6361,2
6362,6362,2
6364,6364,2
6366,6366,2
6372,6372,2
6375,6375,2
6377,6377,2
6378,6378,2
6382,6382,2
6383,6383,2
6384,6384,2
6386,6386,2
6387,6387,2
6388,6388,2
6389,6389,2
6391,6391,2
6392,6392,2
6393,6393,2
6396,6396,2
6404,6404,2
6405,6405,2
6408,6408,2
6414,6414,2
6417,6417,2
6418,6418,2
6419,6419,2
6422,6422,2
6424,6424,2
6426,6426,2
6427,6427,2
6428,6428,2
6433,6433,2
6435,6435,2
6436,6436,2
6437,6437,2
6439,6439,2
6441,6441,2
6442,6442,2
6443,6443,2
6447,6447,2
6452,6452,2
6453,6453,2
6455,6455,2
6457,6457,2
6458,6458,2
6462,6462,2
6465,6465,2
6469,6469,2
6471,6471,2
6475,6475,2
6476,6476,2
6479,6479,2
6481,6481,2
6482,6482,2
6486,6486,2
6490,6490,2
6491,6491,2
6497,6497,2
6501,6501,2
6507,6507,2
6508,6508,2
6510,6510,2
6511,6511,2
6512,6512,2
6517,6517,2
6518,6518,2
6520,6520,2
6522,6522,2
6523,6523,2
6525,6525,2
6526,6526,2
6528,6528,2
6529,6529,2
6530,6530,2
6535,6535,2
6536,6536,2
6537,6537,2
6539,6539,2
6541,6541,2
6544,6544,2
6546,6546,2
6552,6552,2
6553,6553,2
6554,6554,2
6555,6555,2
6556,6556,2
6564,6564,2
6565,6565,2
6566,6566,2
6568,6568,2
6569,6569,2
6570,6570,2
6571,6571,2
6576,6576,2
6577,6577,2
6578,6578,2
6580,6580,2
6581,6581,2
6585,6585,2
6587,6587,2
6589,6589,2
6591,6591,2
6596,6596,2
6599,6599,2
6601,6601,2
6604,6604,2
6606,6606,2
6608,6608,2
6612,6612,2
6615,6615,2
6617,6617,2
6619,6619,2
6620,6620,2
6624,6624,2
6625,6625,2
6626,6626,2
6632,6632,2
6634,6634,2
6635,6635,2
6639,6639,2
6642,6642,2
6647,6647,2
6648,6648,2
6653,6653,2
6654,6654,2
6655,6655,2
6660,6660,2
6661,6661,2
6662,6662,2
6663,6663,2
6669,6669,2
6671,6671,2
6672,6672,2
6673,6673,2
6674,6674,2
6679,6679,2
6683,6683,2
6684,6684,2
6685,6685,2
6688,6688,2
6693,6693,2
6694,6694,2
6695,6695,2
6696,6696,2
6697,6697,2
6700,6700,2
6701,6701,2
6703,6703,2
6704,6704,2
6706,6706,2
6708,6708,2
6711,6711,2
6712,6712,2
6714,6714,2
6719,6719,2
6720,6720,2
6722,6722,2
6730,6730,2
6736,6736,2
6737,6737,2
6739,6739,2
6740,6740,2
6741,6741,2
6745,6745,2
6746,6746,2
6749,6749,2
6750,6750,2
6752,6752,2
6753,6753,2
6754,6754,2
6755,6755,2
6756,6756,2
6758,6758,2
6760,6760,2
6762,6762,2
6768,6768,2
6769,6769,2
6771,6771,2
6774,6774,2
6775,6775,2
6777,6777,2
6778,6778,2
6779,6779,2
6781,6781,2
6784,6784,2
6786,6786,2
6788,6788,2
6793,6793,2
6795,6795,2
6796,6796,2
6797,6797,2
6799,6799,2
6801,6801,2
6803,6803,2
6804,6804,2
6805,6805,2
6808,6808,2
6809,6809,2
6812,6812,2
6813,6813,2
6816,6816,2
6818,6818,2
6819,6819,2
6820,6820,2
6823,6823,2
6825,6825,2
6826,6826,2
6832,6832,2
6833,6833,2
6835,6835,2
6836,6836,2
6839,6839,2
6840,6840,2
6841,6841,2
6842,6842,2
6843,6843,2
6846,6846,2
6847,6847,2
6849,6849,2
6850,6850,2
6851,6851,2
6853,6853,2
6855,6855,2
6857,6857,2
6858,6858,2
6861,6861,2
6862,6862,2
6864,6864,2
6870,6870,2
6872,6872,2
6874,6874,2
6875,6875,2
6876,6876,2
6879,6879,2
6881,6881,2
6882,6882,2
6883,6883,2
6884,6884,2
6886,6886,2
6887,6887,2
6889,6889,2
6891,6891,2
6892,6892,2
6893,6893,2
6895,6895,2
6902,6902,2
6904,6904,2
6905,6905,2
6906,6906,2
6907,6907,2
6910,6910,2
6913,6913,2
6915,6915,2
6919,6919,2
6920,6920,2
6923,6923,2
6924,6924,2
6926,6926,2
6930,6930,2
6931,6931,2
6932,6932,2
6934,6934,2
6935,6935,2
6939,6939,2
6940,6940,2
6943,6943,2
6944,6944,2
6945,6945,2
6946,6946,2
6949,6949,2
6950,6950,2
6951,6951,2
6952,6952,2
6955,6955,2
6956,6956,2
6957,6957,2
6958,6958,2
6959,6959,2
6960,6960,2
6961,6961,2
6962,6962,2
6963,6963,2
6968,6968,2
6969,6969,2
6970,6970,2
6971,6971,2
6972,6972,2
6979,6979,2
6981,6981,2
6983,6983,2
6987,6987,2
6989,6989,2
6990,6990,2
6994,6994,2
6995,6995,2
6999,6999,2
7000,7000,2
7004,7004,2
7007,7007,2
7013,7013,2
7016,7016,2
7020,7020,2
7025,7025,2
7028,7028,2
7034,7034,2
7036,7036,2
7039,7039,2
7042,7042,2
7044,7044,2
7045,7045,2
7047,7047,2
7051,7051,2
7052,7052,2
7053,7053,2
7057,7057,2
7061,7061,2
7063,7063,2
7064,7064,2
7065,7065,2
7068,7068,2
7069,7069,2
7073,7073,2
7074,7074,2
7075,7075,2
7078,7078,2
7079,7079,2
7081,7081,2
7083,7083,2
7085,7085,2
7086,7086,2
7087,7087,2
7090,7090,2
7091,7091,2
7092,7092,2
7093,7093,2
7098,7098,2
7100,7100,2
7101,7101,2
7103,7103,2
7105,7105,2
7107,7107,2
7112,7112,2
7114,7114,2
7115,7115,2
7116,7116,2
7119,7119,2
7121,7121,2
7122,7122,2
7125,7125,2
7130,7130,2
7131,7131,2
7132,7132,2
7134,7134,2
7142,7142,2
7143,7143,2
7144,7144,2
7145,7145,2
7147,7147,2
7148,7148,2
7150,7150,2
7151,7151,2
7154,7154,2
7156,7156,2
7157,7157,2
7158,7158,2
7159,7159,2
7162,7162,2
7164,7164,2
7168,7168,2
7169,7169,2
7170,7170,2
7172,7172,2
7176,7176,2
7180,7180,2
7181,7181,2
7182,7182,2
7187,7187,2
7189,7189,2
7191,7191,2
7192,7192,2
7193,7193,2
7194,7194,2
7196,7196,2
7201,7201,2
7202,7202,2
7206,7206,2
7208,7208,2
7209,7209,2
7210,7210,2
7215,7215,2
7216,7216,2
7217,7217,2
7219,7219,2
7220,7220,2
7221,7221,2
7223,7223,2
7224,7224,2
7225,7225,2
7231,7231,2
7233,7233,2
7234,7234,2
7239,7239,2
7242,7242,2
7246,7246,2
7247,7247,2
7249,7249,2
7250,7250,2
7257,7257,2
7258,7258,2
7261,7261,2
7262,7262,2
7263,7263,2
7264,7264,2
7272,7272,2
7274,7274,2
7275,7275,2
7277,7277,2
7279,7279,2
7280,7280,2
7282,7282,2
7284,7284,2
7286,7286,2
7287,7287,2
7289,7289,2
7290,7290,2
7291,7291,2
7293,7293,2
7296,7296,2
7297,7297,2
7299,7299,2
7301,7301,2
7302,7302,2
7303,7303,2
7307,7307,2
7309,7309,2
7311,7311,2
7312,7312,2
7316,7316,2
7317,7317,2
7325,7325,2
7326,7326,2
7330,7330,2
7333,7333,2
7335,7335,2
7340,7340,2
7342,7342,2
7346,7346,2
7349,7349,2
7354,7354,2
7358,7358,2
7362,7362,2
7368,7368,2
7370,7370,2
7371,7371,2
7379,7379,2
7382,7382,2
7387,7387,2
7399,7399,2
7405,7405,2
7406,7406,2
7407,7407,2
7408,7408,2
7411,7411,2
7412,7412,2
7414,7414,2
7416,7416,2
7417,7417,2
7419,7419,2
7421,7421,2
7424,7424,2
7429,7429,2
7430,7430,2
7431,7431,2
7432,7432,2
7433,7433,2
7434,7434,2
7437,7437,2
7440,7440,2
7441,7441,2
7442,7442,2
7447,7447,2
7448,7448,2
7451,7451,2
7452,7452,2
7453,7453,2
7454,7454,2
7457,7457,2
7459,7459,2
7462,7462,2
7465,7465,2
7470,7470,2
7473,7473,2
7477,7477,2
7483,7483,2
7488,7488,2
7490,7490,2
7493,7493,2
7494,7494,2
7495,7495,2
7497,7497,2
7502,7502,2
7503,7503,2
7505,7505,2
7506,7506,2
7508,7508,2
7510,7510,2
7516,7516,2
7519,7519,2
7523,7523,2
7524,7524,2
7526,7526,2
7533,7533,2
7534,7534,2
7536,7536,2
7538,7538,2
7542,7542,2
7544,7544,2
7545,7545,2
7549,7549,2
7551,7551,2
7552,7552,2
7561,7561,2
7562,7562,2
7564,7564,2
7566,7566,2
7569,7569,2
7570,7570,2
7571,7571,2
7572,7572,2
7577,7577,2
7580,7580,2
7581,7581,2
7584,7584,2
7586,7586,2
7587,7587,2
7590,7590,2
7594,7594,2
7595,7595,2
7599,7599,2
7600,7600,2
7602,7602,2
7604,7604,2
7610,7610,2
7612,7612,2
7615,7615,2
7616,7616,2
7619,7619,2
7622,7622,2
7628,7628,2
7631,7631,2
7633,7633,2
7634,7634,2
7640,7640,2
7641,7641,2
7644,7644,2
7645,7645,2
7648,7648,2
7649,7649,2
7651,7651,2
7652,7652,2
7655,7655,2
7662,7662,2
7663,7663,2
7664,7664,2
7666,7666,2
7667,7667,2
7668,7668,2
7671,7671,2
7675,7675,2
7677,7677,2
7680,7680,2
7683,7683,2
7687,7687,2
7688,7688,2
7690,7690,2
7692,7692,2
7694,7694,2
7696,7696,2
7697,7697,2
7698,7698,2
7699,7699,2
7703,7703,2
7705,7705,2
7706,7706,2
7708,7708,2
7709,7709,2
7719,7719,2
7722,7722,2
7726,7726,2
7727,7727,2
7728,7728,2
7729,7729,2
7732,7732,2
7734,7734,2
7738,7738,2
7741,7741,2
7743,7743,2
7745,7745,2
7748,7748,2
7749,7749,2
7750,7750,2
7752,7752,2
7762,7762,2
7763,7763,2
7764,7764,2
7765,7765,2
7768,7768,2
7769,7769,2
7771,7771,2
7776,7776,2
7778,7778,2
7782,7782,2
7788,7788,2
7790,7790,2
7791,7791,2
7794,7794,2
7795,7795,2
7797,7797,2
7802,7802,2
7803,7803,2
7805,7805,2
7813,7813,2
7814,7814,2
7817,7817,2
7820,7820,2
7821,7821,2
7827,7827,2
7829,7829,2
7838,7838,2
7840,7840,2
7844,7844,2
7845,7845,2
7854,7854,2
7856,7856,2
7860,7860,2
7865,7865,2
7868,7868,2
7869,7869,2
7872,7872,2
7874,7874,2
7877,7877,2
7878,7878,2
7879,7879,2
7881,7881,2
7891,7891,2
7893,7893,2
7897,7897,2
7900,7900,2
7902,7902,2
7903,7903,2
7904,7904,2
7905,7905,2
7906,7906,2
7907,7907,2
7908,7908,2
7917,7917,2
7918,7918,2
7919,7919,2
7920,7920,2
7921,7921,2
7922,7922,2
7923,7923,2
7924,7924,2
7925,7925,2
7927,7927,2
7928,7928,2
7929,7929,2
7930,7930,2
7933,7933,2
7935,7935,2
7940,7940,2
7946,7946,2
7947,7947,2
7948,7948,2
7949,7949,2
7952,7952,2
7959,7959,2
7965,7965,2
7967,7967,2
7968,7968,2
7970,7970,2
7971,7971,2
7972,7972,2
7973,7973,2
7974,7974,2
7975,7975,2
7979,7979,2
7980,7980,2
7983,7983,2
7985,7985,2
7986,7986,2
7987,7987,2
7997,7997,2
7998,7998,2
8000,8000,2
8003,8003,2
8004,8004,2
8005,8005,2
8006,8006,2
8009,8009,2
8010,8010,2
8019,8019,2
8020,8020,2
8022,8022,2
8024,8024,2
8025,8025,2
8026,8026,2
8028,8028,2
8030,8030,2
8031,8031,2
8032,8032,2
8033,8033,2
8034,8034,2
8036,8036,2
8042,8042,2
8045,8045,2
8046,8046,2
8049,8049,2
8050,8050,2
8051,8051,2
8052,8052,2
8053,8053,2
8054,8054,2
8057,8057,2
8063,8063,2
8067,8067,2
8069,8069,2
8072,8072,2
8073,8073,2
8074,8074,2
8080,8080,2
8086,8086,2
8088,8088,2
8092,8092,2
8096,8096,2
8097,8097,2
8099,8099,2
8102,8102,2
8103,8103,2
8104,8104,2
8105,8105,2
8106,8106,2
8107,8107,2
8108,8108,2
8112,8112,2
8113,8113,2
8114,8114,2
8115,8115,2
8117,8117,2
8119,8119,2
8120,8120,2
8121,8121,2
8124,8124,2
8125,8125,2
8126,8126,2
8128,8128,2
8132,8132,2
8133,8133,2
8134,8134,2
8139,8139,2
8143,8143,2
8144,8144,2
8145,8145,2
8147,8147,2
8150,8150,2
8152,8152,2
8154,8154,2
8155,8155,2
8156,8156,2
8157,8157,2
8160,8160,2
8162,8162,2
8163,8163,2
8166,8166,2
8168,8168,2
8172,8172,2
8173,8173,2
8175,8175,2
8177,8177,2
8180,8180,2
8182,8182,2
8184,8184,2
8185,8185,2
8186,8186,2
8187,8187,2
8189,8189,2
8190,8190,2
8191,8191,2
8192,8192,2
8194,8194,2
8195,8195,2
8196,8196,2
8199,8199,2
8200,8200,2
8204,8204,2
8208,8208,2
8209,8209,2
8213,8213,2
8216,8216,2
8219,8219,2
8220,8220,2
8222,8222,2
8224,8224,2
8225,8225,2
8229,8229,2
8230,8230,2
8232,8232,2
8234,8234,2
8237,8237,2
8238,8238,2
8240,8240,2
8242,8242,2
8243,8243,2
8244,8244,2
8246,8246,2
8252,8252,2
8253,8253,2
8254,8254,2
8258,8258,2
8259,8259,2
8260,8260,2
8266,8266,2
8267,8267,2
8274,8274,2
8275,8275,2
8276,8276,2
8278,8278,2
8282,8282,2
8285,8285,2
8286,8286,2
8288,8288,2
8292,8292,2
8300,8300,2
8301,8301,2
8304,8304,2
8311,8311,2
8312,8312,2
8313,8313,2
8318,8318,2
8319,8319,2
8320,8320,2
8321,8321,2
8322,8322,2
8325,8325,2
8327,8327,2
8330,8330,2
8331,8331,2
8332,8332,2
8334,8334,2
8336,8336,2
8337,8337,2
8338,8338,2
8341,8341,2
8345,8345,2
8346,8346,2
8347,8347,2
8348,8348,2
8350,8350,2
8351,8351,2
8357,8357,2
8358,8358,2
8360,8360,2
8361,8361,2
8365,8365,2
8367,8367,2
8369,8369,2
8371,8371,2
8372,8372,2
8373,8373,2
8376,8376,2
8377,8377,2
8380,8380,2
8387,8387,2
8389,8389,2
8393,8393,2
8398,8398,2
8399,8399,2
8401,8401,2
8404,8404,2
8406,8406,2
8409,8409,2
8410,8410,2
8411,8411,2
8415,8415,2
8420,8420,2
8421,8421,2
8422,8422,2
8423,8423,2
8431,8431,2
8436,8436,2
8443,8443,2
8445,8445,2
8446,8446,2
8448,8448,2
8450,8450,2
8451,8451,2
8457,8457,2
8458,8458,2
8462,8462,2
8464,8464,2
8465,8465,2
8466,8466,2
8467,8467,2
8469,8469,2
8473,8473,2
8474,8474,2
8481,8481,2
8483,8483,2
8484,8484,2
8488,8488,2
8489,8489,2
8490,8490,2
8491,8491,2
8493,8493,2
8495,8495,2
8496,8496,2
8498,8498,2
8502,8502,2
8509,8509,2
8516,8516,2
8519,8519,2
8522,8522,2
8524,8524,2
8526,8526,2
8529,8529,2
8530,8530,2
8535,8535,2
8538,8538,2
8542,8542,2
8543,8543,2
8546,8546,2
8547,8547,2
8560,8560,2
8561,8561,2
8562,8562,2
8563,8563,2
8564,8564,2
8566,8566,2
8568,8568,2
8569,8569,2
8575,8575,2
8576,8576,2
8579,8579,2
8580,8580,2
8582,8582,2
8584,8584,2
8589,8589,2
8590,8590,2
8591,8591,2
8592,8592,2
8593,8593,2
8598,8598,2
8601,8601,2
8602,8602,2
8604,8604,2
8605,8605,2
8609,8609,2
8610,8610,2
8614,8614,2
8618,8618,2
8627,8627,2
8633,8633,2
8636,8636,2
8638,8638,2
8640,8640,2
8642,8642,2
8645,8645,2
8646,8646,2
8649,8649,2
8650,8650,2
8656,8656,2
8657,8657,2
8660,8660,2
8661,8661,2
8662,8662,2
8664,8664,2
8666,8666,2
8668,8668,2
8670,8670,2
8676,8676,2
8677,8677,2
8678,8678,2
8679,8679,2
8680,8680,2
8681,8681,2
8682,8682,2
8685,8685,2
8687,8687,2
8688,8688,2
8690,8690,2
8692,8692,2
8694,8694,2
8698,8698,2
8701,8701,2
8704,8704,2
8705,8705,2
8710,8710,2
8711,8711,2
8714,8714,2
8718,8718,2
8721,8721,2
8724,8724,2
8727,8727,2
8732,8732,2
8733,8733,2
8734,8734,2
8736,8736,2
8740,8740,2
8743,8743,2
8745,8745,2
8747,8747,2
8749,8749,2
8751,8751,2
8752,8752,2
8753,8753,2
8760,8760,2
8762,8762,2
8766,8766,2
8775,8775,2
8777,8777,2
8778,8778,2
8782,8782,2
8785,8785,2
8788,8788,2
8791,8791,2
8796,8796,2
8799,8799,2
8800,8800,2
8804,8804,2
8805,8805,2
8808,8808,2
8809,8809,2
8816,8816,2
8817,8817,2
8819,8819,2
8820,8820,2
8821,8821,2
8822,8822,2
8824,8824,2
8826,8826,2
8827,8827,2
8828,8828,2
8830,8830,2
8831,8831,2
8832,8832,2
8838,8838,2
8839,8839,2
8841,8841,2
8842,8842,2
8843,8843,2
8844,8844,2
8845,8845,2
8846,8846,2
8849,8849,2
8850,8850,2
8851,8851,2
8853,8853,2
8854,8854,2
8855,8855,2
8858,8858,2
8860,8860,2
8864,8864,2
8870,8870,2
8871,8871,2
8876,8876,2
8882,8882,2
8883,8883,2
8884,8884,2
8885,8885,2
8889,8889,2
8890,8890,2
8891,8891,2
8892,8892,2
8894,8894,2
8895,8895,2
8901,8901,2
8902,8902,2
8905,8905,2
8907,8907,2
8911,8911,2
8914,8914,2
8916,8916,2
8917,8917,2
8919,8919,2
8921,8921,2
8925,8925,2
8930,8930,2
8934,8934,2
8935,8935,2
8938,8938,2
8942,8942,2
8943,8943,2
8944,8944,2
8948,8948,2
8951,8951,2
8953,8953,2
8955,8955,2
8958,8958,2
8960,8960,2
8967,8967,2
8968,8968,2
8974,8974,2
8975,8975,2
8976,8976,2
8977,8977,2
8980,8980,2
8984,8984,2
8986,8986,2
8987,8987,2
8988,8988,2
8989,8989,2
8990,8990,2
8992,8992,2
8994,8994,2
8996,8996,2
9004,9004,2
9011,9011,2
9014,9014,2
9016,9016,2
9017,9017,2
9019,9019,2
9027,9027,2
9029,9029,2
9034,9034,2
9035,9035,2
9037,9037,2
9040,9040,2
9042,9042,2
9043,9043,2
9045,9045,2
9047,9047,2
9051,9051,2
9054,9054,2
9056,9056,2
9057,9057,2
9058,9058,2
9061,9061,2
9062,9062,2
9065,9065,2
9066,9066,2
9069,9069,2
9070,9070,2
9074,9074,2
9079,9079,2
9080,9080,2
9081,9081,2
9082,9082,2
9084,9084,2
9086,9086,2
9087,9087,2
9089,9089,2
9091,9091,2
9093,9093,2
9095,9095,2
9096,9096,2
9098,9098,2
9102,9102,2
9103,9103,2
9104,9104,2
9105,9105,2
9106,9106,2
9107,9107,2
9110,9110,2
9112,9112,2
9114,9114,2
9118,9118,2
9120,9120,2
9121,9121,2
9122,9122,2
9123,9123,2
9124,9124,2
9126,9126,2
9130,9130,2
9131,9131,2
9132,9132,2
9134,9134,2
9137,9137,2
9141,9141,2
9146,9146,2
9151,9151,2
9153,9153,2
9154,9154,2
9156,9156,2
9157,9157,2
9159,9159,2
9160,9160,2
9161,9161,2
9163,9163,2
9165,9165,2
9168,9168,2
9171,9171,2
9173,9173,2
9176,9176,2
9178,9178,2
9179,9179,2
9180,9180,2
9181,9181,2
9182,9182,2
9187,9187,2
9192,9192,2
9194,9194,2
9198,9198,2
9199,9199,2
9200,9200,2
9203,9203,2
9204,9204,2
9205,9205,2
9206,9206,2
9207,9207,2
9212,9212,2
9216,9216,2
9218,9218,2
9224,9224,2
9227,9227,2
9230,9230,2
9233,9233,2
9235,9235,2
9237,9237,2
9238,9238,2
9240,9240,2
9241,9241,2
68,68,3
101,101,3
121,121,3
129,129,3
162,162,3
